OD,Gamme,Heure,"N° de train"
Casa Oasis - SIDI KACEM,TL,14,614
Casa Oasis - SIDI KACEM,TL,15,616
Casa Oasis - SIDI KACEM,TL,16,618
Casa Oasis - SIDI KACEM,TL,17,620
Casa Oasis - SIDI KACEM,TL,18,622
Casa Oasis - SIDI KACEM,TL,19,624
Casa Oasis - SIDI KACEM,TL,20,"626, 904"
Casa Oasis - SIDI KACEM,TL,21,"MA, 628"
Casa Oasis - SIDI KACEM,TL,22,V15074
Casa Oasis - SIDI KACEM,TL,23,MT
Casa Oasis - SIDI KACEM,TNR,5,A4
Casa Oasis - SIDI KACEM,TNR,6,A6
Casa Oasis - SIDI KACEM,TNR,7,802
Casa Oasis - SIDI KACEM,TNR,8,"A10, 804"
Casa Oasis - SIDI KACEM,TNR,9,"V80020, A12"
Casa Oasis - SIDI KACEM,TNR,10,A14
Casa Oasis - SIDI KACEM,TNR,11,808
Casa Oasis - SIDI KACEM,TNR,12,A18
Casa Oasis - SIDI KACEM,TNR,13,810
Casa Oasis - SIDI KACEM,TNR,14,A22
Casa Oasis - SIDI KACEM,TNR,15,"812, A24"
Casa Oasis - SIDI KACEM,TNR,16,A26
Casa Oasis - SIDI KACEM,TNR,17,"A28, 814"
Casa Oasis - SIDI KACEM,TNR,18,A30
Casa Oasis - SIDI KACEM,TNR,19,A32
Casa Oasis - SIDI KACEM,TNR,23,A40
Casa Oasis - SIDI SLIMANE MEDINA,TL,5,101
Casa Oasis - SIDI SLIMANE MEDINA,TL,6,103
Casa Oasis - SIDI SLIMANE MEDINA,TL,7,600
Casa Oasis - SIDI SLIMANE MEDINA,TL,8,602
Casa Oasis - SIDI SLIMANE MEDINA,TL,9,"V15274, V60008"
Casa Oasis - SIDI SLIMANE MEDINA,TL,10,606
Casa Oasis - SIDI SLIMANE MEDINA,TL,11,"V60006, V15254"
Casa Oasis - SIDI SLIMANE MEDINA,TL,12,610
Casa Oasis - SIDI SLIMANE MEDINA,TL,13,V60004
Casa Oasis - SIDI SLIMANE MEDINA,TL,14,"902, 614"
Casa Oasis - SIDI SLIMANE MEDINA,TL,15,616
Casa Oasis - SIDI SLIMANE MEDINA,TL,16,618
Casa Oasis - SIDI SLIMANE MEDINA,TL,17,620
Casa Oasis - SIDI SLIMANE MEDINA,TL,18,622
Casa Oasis - SIDI SLIMANE MEDINA,TL,19,624
Casa Oasis - SIDI SLIMANE MEDINA,TL,20,"626, 904"
Casa Oasis - SIDI SLIMANE MEDINA,TL,21,"MA, 628"
Casa Oasis - SIDI SLIMANE MEDINA,TL,22,V15074
Casa Oasis - SIDI SLIMANE MEDINA,TL,23,MT
Casa Oasis - SIDI SLIMANE MEDINA,TNR,5,A4
Casa Oasis - SIDI SLIMANE MEDINA,TNR,6,A6
Casa Oasis - SIDI SLIMANE MEDINA,TNR,8,A10
Casa Oasis - SIDI SLIMANE MEDINA,TNR,9,"V80020, A12, 654"
Casa Oasis - SIDI SLIMANE MEDINA,TNR,10,A14
Casa Oasis - SIDI SLIMANE MEDINA,TNR,12,A18
Casa Oasis - SIDI SLIMANE MEDINA,TNR,13,"810, 658"
Casa Oasis - SIDI SLIMANE MEDINA,TNR,14,A22
Casa Oasis - SIDI SLIMANE MEDINA,TNR,15,"812, A24"
Casa Oasis - SIDI SLIMANE MEDINA,TNR,16,A26
Casa Oasis - SIDI SLIMANE MEDINA,TNR,17,"A28, 814"
Casa Oasis - SIDI SLIMANE MEDINA,TNR,18,A30
Casa Oasis - SIDI SLIMANE MEDINA,TNR,19,"A32, 816"
Casa Oasis - SIDI SLIMANE MEDINA,TNR,20,A34
Casa Oasis - SIDI YAHIA,TL,5,101
Casa Oasis - SIDI YAHIA,TL,6,103
Casa Oasis - SIDI YAHIA,TL,8,602
Casa Oasis - SIDI YAHIA,TL,10,606
Casa Oasis - SIDI YAHIA,TL,12,610
Casa Oasis - SIDI YAHIA,TL,14,614
Casa Oasis - SIDI YAHIA,TL,15,616
Casa Oasis - SIDI YAHIA,TL,16,618
Casa Oasis - SIDI YAHIA,TL,18,622
Casa Oasis - SIDI YAHIA,TNR,5,A4
Casa Oasis - SIDI YAHIA,TNR,6,A6
Casa Oasis - SIDI YAHIA,TNR,13,810
Casa Oasis - SIDI YAHIA,TNR,17,814
Casa Oasis - SKHIRAT,TNR,5,A4
Casa Oasis - SKHIRAT,TNR,6,1
Casa Oasis - SKHIRAT,TNR,7,"802, A8, 652"
Casa Oasis - SKHIRAT,TNR,8,"7, A10"
Casa Oasis - SKHIRAT,TNR,9,"11, A12, 654"
Casa Oasis - SKHIRAT,TNR,10,15
Casa Oasis - SKHIRAT,TNR,11,"656, A16"
Casa Oasis - SKHIRAT,TNR,12,23
Casa Oasis - SKHIRAT,TNR,13,"658, A20"
Casa Oasis - SKHIRAT,TNR,14,"31, A22"
Casa Oasis - SKHIRAT,TNR,15,"35, A24"
Casa Oasis - SKHIRAT,TNR,16,"A26, 39"
Casa Oasis - SKHIRAT,TNR,17,"662, A28, 43"
Casa Oasis - SKHIRAT,TNR,18,"A30, 47"
Casa Oasis - SKHIRAT,TNR,19,"A32, 664, 51"
Casa Oasis - SKHIRAT,TNR,20,55
Casa Oasis - SMARA,TL,10,110
Casa Oasis - SMARA,TL,11,112
Casa Oasis - SOUK EL ARBAA,TL,5,101
Casa Oasis - SOUK EL ARBAA,TL,8,"180, 602"
Casa Oasis - SOUK EL ARBAA,TL,10,151
Casa Oasis - SOUK EL ARBAA,TL,12,610
Casa Oasis - SOUK EL ARBAA,TL,14,153
Casa Oasis - SOUK EL ARBAA,TL,16,618
Casa Oasis - SOUK EL ARBAA,TL,18,155
Casa Oasis - SOUK EL ARBAA,TL,23,MT
Casa Oasis - SOUK EL ARBAA,TNR,5,A4
Casa Oasis - SOUK EL ARBAA,TNR,7,802
Casa Oasis - SOUK EL ARBAA,TNR,8,A10
Casa Oasis - SOUK EL ARBAA,TNR,11,808
Casa Oasis - SOUK EL ARBAA,TNR,15,812
Casa Oasis - TAMDROST,TL,8,901
Casa Oasis - TAMDROST,TL,13,903
Casa Oasis - TAMDROST,TL,19,905
Casa Oasis - TAN TAN,TL,10,110
Casa Oasis - TAN TAN,TL,11,112
Casa Oasis - TAN TAN,TL,15,120
Casa Oasis - TAN TAN,TL,17,124
Casa Oasis - TAN TAN,TL,19,128
Casa Oasis - TAN TAN PORT,TL,15,120
Casa Oasis - TAN TAN PORT,TL,19,128
Casa Oasis - TANGER VILLE,AL BORAQ,6,1001
Casa Oasis - TANGER VILLE,AL BORAQ,7,1005
Casa Oasis - TANGER VILLE,AL BORAQ,8,1009
Casa Oasis - TANGER VILLE,AL BORAQ,9,1013
Casa Oasis - TANGER VILLE,AL BORAQ,10,1017
Casa Oasis - TANGER VILLE,AL BORAQ,11,1021
Casa Oasis - TANGER VILLE,AL BORAQ,12,1025
Casa Oasis - TANGER VILLE,AL BORAQ,14,1033
Casa Oasis - TANGER VILLE,AL BORAQ,15,1037
Casa Oasis - TANGER VILLE,AL BORAQ,16,1041
Casa Oasis - TANGER VILLE,AL BORAQ,17,1045
Casa Oasis - TANGER VILLE,AL BORAQ,18,1049
Casa Oasis - TANGER VILLE,AL BORAQ,19,1053
Casa Oasis - TANGER VILLE,AL BORAQ,20,1057
Casa Oasis - TANGER VILLE,TL,5,101
Casa Oasis - TANGER VILLE,TL,7,600
Casa Oasis - TANGER VILLE,TL,8,"180, 602"
Casa Oasis - TANGER VILLE,TL,9,"V15274, V60008"
Casa Oasis - TANGER VILLE,TL,10,"606, 151, 900"
Casa Oasis - TANGER VILLE,TL,11,"V60006, V15254"
Casa Oasis - TANGER VILLE,TL,12,610
Casa Oasis - TANGER VILLE,TL,14,"153, 902, 614"
Casa Oasis - TANGER VILLE,TL,15,616
Casa Oasis - TANGER VILLE,TL,16,618
Casa Oasis - TANGER VILLE,TL,17,620
Casa Oasis - TANGER VILLE,TL,18,"155, 622"
Casa Oasis - TANGER VILLE,TL,19,624
Casa Oasis - TANGER VILLE,TL,23,MT
Casa Oasis - TANGER VILLE,TNR,5,A4
Casa Oasis - TANGER VILLE,TNR,6,A6
Casa Oasis - TANGER VILLE,TNR,7,"802, A8, 652"
Casa Oasis - TANGER VILLE,TNR,8,"A10, 804"
Casa Oasis - TANGER VILLE,TNR,9,"V80020, A12, 654"
Casa Oasis - TANGER VILLE,TNR,10,A14
Casa Oasis - TANGER VILLE,TNR,11,"808, 656, A16"
Casa Oasis - TANGER VILLE,TNR,12,A18
Casa Oasis - TANGER VILLE,TNR,13,"810, 658, A20"
Casa Oasis - TANGER VILLE,TNR,14,A22
Casa Oasis - TANGER VILLE,TNR,15,"812, A24, 660"
Casa Oasis - TANGER VILLE,TNR,16,A26
Casa Oasis - TANGER VILLE,TNR,17,"662, A28, 814"
Casa Oasis - TANGER VILLE,TNR,18,A30
Casa Oasis - TANGER VILLE,TNR,19,"A32, 664"
Casa Oasis - TANGER VILLE,TNR,23,A40
Casa Oasis - TAOURIRT,TL,6,103
Casa Oasis - TAOURIRT,TL,8,602
Casa Oasis - TAOURIRT,TL,12,"610, 301"
Casa Oasis - TAOURIRT,TL,16,303
Casa Oasis - TAOURIRT,TL,20,904
Casa Oasis - TAOURIRT,TL,21,MA
Casa Oasis - TAOURIRT,TNR,6,A6
Casa Oasis - TAOURIRT,TNR,11,808
Casa Oasis - TARFAYA,TL,15,120
Casa Oasis - TARFAYA,TL,17,124
Casa Oasis - TAZA,TL,5,101
Casa Oasis - TAZA,TL,6,103
Casa Oasis - TAZA,TL,8,602
Casa Oasis - TAZA,TL,12,"610, 301"
Casa Oasis - TAZA,TL,16,303
Casa Oasis - TAZA,TL,20,904
Casa Oasis - TAZA,TL,21,MA
Casa Oasis - TAZA,TNR,5,A4
Casa Oasis - TAZA,TNR,6,A6
Casa Oasis - TAZA,TNR,8,A10
Casa Oasis - TAZA,TNR,11,808
Casa Oasis - TAZA,TNR,12,A18
Casa Oasis - TEMARA,TNR,5,A4
Casa Oasis - TEMARA,TNR,6,"A6, 1"
Casa Oasis - TEMARA,TNR,7,"3, 802, A8, 652"
Casa Oasis - TEMARA,TNR,8,"7, A10, 804"
Casa Oasis - TEMARA,TNR,9,"11, A12, V10009, 654, 806"
Casa Oasis - TEMARA,TNR,10,"17, 15"
Casa Oasis - TEMARA,TNR,11,"808, 656, A16"
Casa Oasis - TEMARA,TNR,12,"25, 23"
Casa Oasis - TEMARA,TNR,13,"810, 658, A20"
Casa Oasis - TEMARA,TNR,14,"31, 33, A22"
Casa Oasis - TEMARA,TNR,15,"35, A24"
Casa Oasis - TEMARA,TNR,16,"A26, 39"
Casa Oasis - TEMARA,TNR,17,"662, A28, 814, 43"
Casa Oasis - TEMARA,TNR,18,"49, A30, 47"
Casa Oasis - TEMARA,TNR,19,"A32, 664, 51"
Casa Oasis - TEMARA,TNR,20,55
Casa Oasis - TETOUAN,AL BORAQ,8,1009
Casa Oasis - TETOUAN,AL BORAQ,10,1017
Casa Oasis - TETOUAN,AL BORAQ,11,1021
Casa Oasis - TETOUAN,AL BORAQ,12,1025
Casa Oasis - TETOUAN,AL BORAQ,17,1045
Casa Oasis - TETOUAN,AL BORAQ,19,1053
Casa Oasis - TETOUAN,TL,7,600
Casa Oasis - TETOUAN,TL,9,V60008
Casa Oasis - TETOUAN,TL,11,V60006
Casa Oasis - TETOUAN,TL,16,618
Casa Oasis - TETOUAN,TNR,7,A8
Casa Oasis - TETOUAN,TNR,8,804
Casa Oasis - TETOUAN,TNR,9,A12
Casa Oasis - TETOUAN,TNR,10,A14
Casa Oasis - TETOUAN,TNR,15,812
Casa Oasis - TETOUAN,TNR,16,A26
Casa Oasis - TETOUAN,TNR,18,A30
Casa Oasis - TIZNIT,TL,6,TM
Casa Oasis - TIZNIT,TL,10,110
Casa Oasis - TIZNIT,TL,11,112
Casa Oasis - TIZNIT,TL,15,120
Casa Oasis - TIZNIT,TL,19,128
Casa Oasis - TLETA RISSANA,TL,16,618
Casa Oasis - TLETA RISSANA,TL,18,155
Casa Oasis - YOUSSOUFIA,TL,9,106
Casa Oasis - YOUSSOUFIA,TL,11,701
Casa Oasis - YOUSSOUFIA,TL,17,124
Casa Oasis - YOUSSOUFIA,TL,19,703
Casa Oasis - ZAG,TL,6,TM
Casa Oasis - ZAGORA (SUPRAT.),TL,8,104
Casa Oasis - ZAGORA (SUPRAT.),TL,9,106
Casa Oasis - ZAGORA (SUPRAT.),TL,10,110
Casa Oasis - ZAGORA (SUPRAT.),TL,11,112
DALIA     - ASILAH,TL,16,355
DALIA     - EL KSAR EL KEBIR,TL,7,301
DALIA     - EL KSAR EL KEBIR,TL,16,355
DALIA     - FES,TL,7,301
DALIA     - MECHRA BEL KSIRI,TL,16,355
DALIA     - SETTAT,TL,7,301
DALIA     - SETTAT,TL,11,116
DALIA     - SOUK EL ARBAA,TL,7,301
DALIA     - TANGER VILLE,TL,6,MT
DALIA     - TLETA RISSANA,TL,7,301
DALIA     - TLETA RISSANA,TL,16,355
DAR EL GUEDARI                 - AIN SEBAA,TL,12,353
DAR EL GUEDARI                 - AIN SEBAA,TL,13,118
DAR EL GUEDARI                 - AIN SEBAA,TNR,13,32
DAR EL GUEDARI                 - ASILAH,TL,10,151
DAR EL GUEDARI                 - ASILAH,TL,14,153
DAR EL GUEDARI                 - ASILAH,TL,19,155
DAR EL GUEDARI                 - BENGUERIR,TL,19,355
DAR EL GUEDARI                 - BENGUERIR,TL,21,134
DAR EL GUEDARI                 - BERRECHID,TL,9,351
DAR EL GUEDARI                 - BERRECHID,TL,10,112
DAR EL GUEDARI                 - BOUZNIKA,TL,9,351
DAR EL GUEDARI                 - BOUZNIKA,TNR,10,20
DAR EL GUEDARI                 - CASA PORT,TL,12,353
DAR EL GUEDARI                 - CASA PORT,TNR,13,32
DAR EL GUEDARI                 - CASA VOYAGEURS,TL,9,351
DAR EL GUEDARI                 - CASA VOYAGEURS,TL,10,112
DAR EL GUEDARI                 - CASA VOYAGEURS,TL,12,353
DAR EL GUEDARI                 - CASA VOYAGEURS,TL,13,118
DAR EL GUEDARI                 - Casa Oasis,TL,9,351
DAR EL GUEDARI                 - Casa Oasis,TL,10,112
DAR EL GUEDARI                 - Casa Oasis,TL,12,353
DAR EL GUEDARI                 - Casa Oasis,TL,13,118
DAR EL GUEDARI                 - EL KSAR EL KEBIR,TL,10,151
DAR EL GUEDARI                 - EL KSAR EL KEBIR,TL,14,153
DAR EL GUEDARI                 - EL KSAR EL KEBIR,TL,19,155
DAR EL GUEDARI                 - KENITRA,TL,9,351
DAR EL GUEDARI                 - KENITRA,TL,12,353
DAR EL GUEDARI                 - KENITRA,TL,19,355
DAR EL GUEDARI                 - MARRAKECH,TL,9,351
DAR EL GUEDARI                 - MARRAKECH,TL,10,112
DAR EL GUEDARI                 - MARRAKECH,TL,12,353
DAR EL GUEDARI                 - MARRAKECH,TL,13,118
DAR EL GUEDARI                 - MECHRA BEL KSIRI,TL,10,151
DAR EL GUEDARI                 - MECHRA BEL KSIRI,TL,14,153
DAR EL GUEDARI                 - MECHRA BEL KSIRI,TL,19,155
DAR EL GUEDARI                 - MOHAMMEDIA,TL,9,351
DAR EL GUEDARI                 - MOHAMMEDIA,TL,10,112
DAR EL GUEDARI                 - MOHAMMEDIA,TL,12,353
DAR EL GUEDARI                 - MOHAMMEDIA,TL,13,118
DAR EL GUEDARI                 - RABAT AGDAL,TL,9,351
DAR EL GUEDARI                 - RABAT AGDAL,TL,10,112
DAR EL GUEDARI                 - RABAT AGDAL,TL,12,353
DAR EL GUEDARI                 - RABAT AGDAL,TL,13,118
DAR EL GUEDARI                 - RABAT AGDAL,TL,19,355
DAR EL GUEDARI                 - RABAT AGDAL,TL,21,134
DAR EL GUEDARI                 - RABAT AGDAL,TNR,20,60
DAR EL GUEDARI                 - RABAT VILLE,TL,9,351
DAR EL GUEDARI                 - RABAT VILLE,TL,10,112
DAR EL GUEDARI                 - RABAT VILLE,TL,12,353
DAR EL GUEDARI                 - RABAT VILLE,TL,13,118
DAR EL GUEDARI                 - RABAT VILLE,TL,19,355
DAR EL GUEDARI                 - RABAT VILLE,TL,21,134
DAR EL GUEDARI                 - RABAT VILLE,TNR,10,20
DAR EL GUEDARI                 - RABAT VILLE,TNR,13,32
DAR EL GUEDARI                 - SALE,TL,12,353
DAR EL GUEDARI                 - SALE,TL,13,118
DAR EL GUEDARI                 - SALE TABRIQUET,TL,9,351
DAR EL GUEDARI                 - SALE TABRIQUET,TL,10,112
DAR EL GUEDARI                 - SALE TABRIQUET,TL,12,353
DAR EL GUEDARI                 - SALE TABRIQUET,TL,13,118
DAR EL GUEDARI                 - SALE TABRIQUET,TL,19,355
DAR EL GUEDARI                 - SALE TABRIQUET,TL,21,134
DAR EL GUEDARI                 - SETTAT,TL,12,353
DAR EL GUEDARI                 - SETTAT,TL,13,118
DAR EL GUEDARI                 - SIDI YAHIA,TL,9,351
DAR EL GUEDARI                 - SIDI YAHIA,TL,12,353
DAR EL GUEDARI                 - SIDI YAHIA,TL,19,355
DAR EL GUEDARI                 - SKHIRAT,TL,12,353
DAR EL GUEDARI                 - SKHIRAT,TNR,13,32
DAR EL GUEDARI                 - SOUK EL ARBAA,TL,10,151
DAR EL GUEDARI                 - SOUK EL ARBAA,TL,14,153
DAR EL GUEDARI                 - SOUK EL ARBAA,TL,19,155
DAR EL GUEDARI                 - TANGER VILLE,TL,10,151
DAR EL GUEDARI                 - TANGER VILLE,TL,14,153
DAR EL GUEDARI                 - TANGER VILLE,TL,19,155
DAR EL GUEDARI                 - TLETA RISSANA,TL,19,155
EL AGREB - OUJDA,TL,14,103
EL AGREB - TAOURIRT,TL,14,103
EL AIOUN - AGADIR  (SUPRAT.),TL,8,202
EL AIOUN - AGADIR  (SUPRAT.),TL,13,124
EL AIOUN - AIN SEBAA,TL,8,202
EL AIOUN - AIN SEBAA,TL,13,124
EL AIOUN - AIN SEBAA,TL,14,204
EL AIOUN - AIN SEBAA,TL,22,AM
EL AIOUN - AIN-TAOUJDATE,TL,8,202
EL AIOUN - AIN-TAOUJDATE,TL,12,V20000
EL AIOUN - AIN-TAOUJDATE,TL,14,204
EL AIOUN - ASILAH,TL,8,202
EL AIOUN - BENGUERIR,TL,8,202
EL AIOUN - BENGUERIR,TL,13,124
EL AIOUN - BENI-OUKIL,TL,21,303
EL AIOUN - BERRECHID,TL,8,202
EL AIOUN - BERRECHID,TL,13,124
EL AIOUN - CASA VOYAGEURS,TL,8,202
EL AIOUN - CASA VOYAGEURS,TL,13,124
EL AIOUN - CASA VOYAGEURS,TL,14,204
EL AIOUN - CASA VOYAGEURS,TL,22,AM
EL AIOUN - CHEBABAT,TL,14,204
EL AIOUN - Casa Oasis,TL,8,202
EL AIOUN - Casa Oasis,TL,13,124
EL AIOUN - EL JADIDA,TL,8,202
EL AIOUN - EL JADIDA,TL,13,124
EL AIOUN - EL JADIDA,TNR,17,813
EL AIOUN - EL KSAR EL KEBIR,TL,8,202
EL AIOUN - EL KSAR EL KEBIR,TL,12,V20000
EL AIOUN - FES,TL,8,202
EL AIOUN - FES,TL,12,V20000
EL AIOUN - FES,TL,14,204
EL AIOUN - FES,TL,22,AM
EL AIOUN - GUERCIF,TL,8,202
EL AIOUN - GUERCIF,TL,12,V20000
EL AIOUN - GUERCIF,TL,14,204
EL AIOUN - GUERCIF,TL,22,AM
EL AIOUN - KENITRA,TL,8,202
EL AIOUN - KENITRA,TL,13,124
EL AIOUN - KENITRA,TL,14,204
EL AIOUN - KENITRA,TL,22,AM
EL AIOUN - MARRAKECH,TL,8,202
EL AIOUN - MARRAKECH,TL,13,124
EL AIOUN - MATMATA,TL,8,202
EL AIOUN - MECHRA BEL KSIRI,TL,8,202
EL AIOUN - MECHRA BEL KSIRI,TL,12,V20000
EL AIOUN - MEKNES,TL,8,202
EL AIOUN - MEKNES,TL,12,V20000
EL AIOUN - MEKNES,TL,14,204
EL AIOUN - MEKNES,TL,22,AM
EL AIOUN - MEKNES AL AMIR,TL,8,202
EL AIOUN - MEKNES AL AMIR,TL,12,V20000
EL AIOUN - MOHAMMEDIA,TL,8,202
EL AIOUN - MOHAMMEDIA,TL,13,124
EL AIOUN - MOHAMMEDIA,TL,14,204
EL AIOUN - MOHAMMEDIA,TL,22,AM
EL AIOUN - NAIMA,TL,6,MA
EL AIOUN - NAIMA,TL,17,301
EL AIOUN - OUED AMLIL,TL,8,202
EL AIOUN - OUED AMLIL,TL,12,V20000
EL AIOUN - OUED AMLIL,TL,14,204
EL AIOUN - OUED METLILI,TL,14,204
EL AIOUN - OUJDA,TL,6,MA
EL AIOUN - OUJDA,TL,16,103
EL AIOUN - OUJDA,TL,17,301
EL AIOUN - OUJDA,TL,21,303
EL AIOUN - RABAT AGDAL,TL,8,202
EL AIOUN - RABAT AGDAL,TL,13,124
EL AIOUN - RABAT AGDAL,TL,14,204
EL AIOUN - RABAT AGDAL,TL,22,AM
EL AIOUN - RABAT VILLE,TL,8,202
EL AIOUN - RABAT VILLE,TL,13,124
EL AIOUN - RABAT VILLE,TL,14,204
EL AIOUN - RABAT VILLE,TL,22,AM
EL AIOUN - SALE,TL,8,202
EL AIOUN - SALE,TL,13,124
EL AIOUN - SALE,TL,14,204
EL AIOUN - SALE,TL,22,AM
EL AIOUN - SALE TABRIQUET,TL,8,202
EL AIOUN - SALE TABRIQUET,TL,13,124
EL AIOUN - SALE TABRIQUET,TL,14,204
EL AIOUN - SALE TABRIQUET,TL,22,AM
EL AIOUN - SEBAA-AIOUN,TL,8,202
EL AIOUN - SEBAA-AIOUN,TL,12,V20000
EL AIOUN - SETTAT,TL,8,202
EL AIOUN - SETTAT,TL,13,124
EL AIOUN - SIDI HARAZEM,TL,12,V20000
EL AIOUN - SIDI KACEM,TL,8,202
EL AIOUN - SIDI KACEM,TL,12,V20000
EL AIOUN - SIDI KACEM,TL,14,204
EL AIOUN - SIDI KACEM,TL,22,AM
EL AIOUN - SIDI SLIMANE MEDINA,TL,8,202
EL AIOUN - SIDI SLIMANE MEDINA,TL,13,124
EL AIOUN - SIDI SLIMANE MEDINA,TL,14,204
EL AIOUN - SIDI SLIMANE MEDINA,TL,22,AM
EL AIOUN - SOUK EL ARBAA,TL,8,202
EL AIOUN - SOUK EL ARBAA,TL,12,V20000
EL AIOUN - TANGER VILLE,TL,8,202
EL AIOUN - TANGER VILLE,TL,12,V20000
EL AIOUN - TAOURIRT,TL,8,202
EL AIOUN - TAOURIRT,TL,12,V20000
EL AIOUN - TAOURIRT,TL,14,204
EL AIOUN - TAOURIRT,TL,22,AM
EL AIOUN - TAZA,TL,8,202
EL AIOUN - TAZA,TL,12,V20000
EL AIOUN - TAZA,TL,14,204
EL AIOUN - TAZA,TL,22,AM
EL ARIA - BENGUERIR,TL,9,700
EL ARIA - BENGUERIR,TL,17,702
EL ARIA - BERRECHID,TL,17,702
EL ARIA - BERRECHID,TL,18,626
EL ARIA - BIDANE,TL,12,701
EL ARIA - BIDANE,TL,20,703
EL ARIA - BOUGUEDRA,TL,12,701
EL ARIA - BOUGUEDRA,TL,20,703
EL ARIA - Casa Oasis,TL,9,700
EL ARIA - Casa Oasis,TL,10,610
EL ARIA - SAFI,TL,12,701
EL ARIA - SAFI,TL,20,703
EL ARIA - SALE,TL,9,700
EL ARIA - SALE,TL,10,610
EL ARIA - YOUSSOUFIA,TL,12,701
EL ARIA - YOUSSOUFIA,TL,20,703
EL GOUFAF - BERRECHID,TL,7,900
EL GOUFAF - CASA VOYAGEURS,TL,7,900
EL GOUFAF - Casa Oasis,TL,7,900
EL GOUFAF - KHOURIBGA,TL,7,900
EL GOUFAF - MRIZIG,TL,7,900
EL GOUFAF - OUED ZEM,TL,22,905
EL GOUFAF - RAS EL AIN,TL,7,900
EL GOUFAF - SIDI EL AIDI,TL,7,900
EL GOUFAF - SIDI HAJJAJ,TL,7,900
EL GOUFAF - SIDI KACEM,TL,7,900
EL GOUFAF - SIDI KACEM,TL,10,606
EL GOUFAF - TANGER VILLE,AL BORAQ,11,1021
EL GOUFAF - TANGER VILLE,TL,7,900
EL JADIDA - AEROPORT Med V,TNR,6,802
EL JADIDA - AEROPORT Med V,TNR,7,804
EL JADIDA - AEROPORT Med V,TNR,8,"806, A9"
EL JADIDA - AEROPORT Med V,TNR,9,A11
EL JADIDA - AEROPORT Med V,TNR,10,"808, A13"
EL JADIDA - AEROPORT Med V,TNR,12,"810, A17"
EL JADIDA - AEROPORT Med V,TNR,14,"812, A21"
EL JADIDA - AEROPORT Med V,TNR,16,"A25, 814"
EL JADIDA - AEROPORT Med V,TNR,18,"816, A29"
EL JADIDA - AEROPORT Med V,TNR,19,V80002
EL JADIDA - AEROPORT Med V,TNR,20,A33
EL JADIDA - AEROPORT Med V,TNR,21,A35
EL JADIDA - AGADIR  (SUPRAT.),TL,8,104
EL JADIDA - AGADIR  (SUPRAT.),TL,9,106
EL JADIDA - AGADIR  (SUPRAT.),TNR,6,802
EL JADIDA - AGADIR  (SUPRAT.),TNR,7,804
EL JADIDA - AIN SEBAA,TL,9,"V15274, V60008"
EL JADIDA - AIN SEBAA,TL,10,606
EL JADIDA - AIN SEBAA,TL,12,610
EL JADIDA - AIN SEBAA,TL,14,614
EL JADIDA - AIN SEBAA,TL,16,618
EL JADIDA - AIN SEBAA,TL,18,622
EL JADIDA - AIN SEBAA,TL,20,626
EL JADIDA - AIN SEBAA,TL,21,628
EL JADIDA - AIN SEBAA,TNR,6,802
EL JADIDA - AIN SEBAA,TNR,7,804
EL JADIDA - AIN SEBAA,TNR,8,"7, V80020, 806"
EL JADIDA - AIN SEBAA,TNR,9,V10009
EL JADIDA - AIN SEBAA,TNR,10,"808, 17"
EL JADIDA - AIN SEBAA,TNR,12,"810, 25"
EL JADIDA - AIN SEBAA,TNR,14,"812, 33"
EL JADIDA - AIN SEBAA,TNR,16,"814, 41"
EL JADIDA - AIN SEBAA,TNR,18,"49, 816"
EL JADIDA - AIN SEBAA,TNR,19,V80002
EL JADIDA - AIN SEBAA,TNR,20,57
EL JADIDA - AIN-TAOUJDATE,TL,9,"V15274, V60008"
EL JADIDA - AIN-TAOUJDATE,TL,14,614
EL JADIDA - AIN-TAOUJDATE,TNR,7,804
EL JADIDA - AIN-TAOUJDATE,TNR,12,810
EL JADIDA - ASILAH,TL,8,602
EL JADIDA - ASILAH,TL,10,151
EL JADIDA - ASILAH,TL,12,610
EL JADIDA - ASILAH,TL,14,153
EL JADIDA - ASILAH,TL,16,618
EL JADIDA - ASILAH,TL,18,155
EL JADIDA - ASILAH,TNR,6,802
EL JADIDA - ASILAH,TNR,10,808
EL JADIDA - ASILAH,TNR,14,812
EL JADIDA - AZEMMOUR HALTE,TNR,6,802
EL JADIDA - AZEMMOUR HALTE,TNR,7,804
EL JADIDA - AZEMMOUR HALTE,TNR,8,"V80020, 806"
EL JADIDA - AZEMMOUR HALTE,TNR,10,808
EL JADIDA - AZEMMOUR HALTE,TNR,12,810
EL JADIDA - AZEMMOUR HALTE,TNR,13,V15010
EL JADIDA - AZEMMOUR HALTE,TNR,14,812
EL JADIDA - AZEMMOUR HALTE,TNR,16,814
EL JADIDA - AZEMMOUR HALTE,TNR,18,816
EL JADIDA - AZEMMOUR HALTE,TNR,20,818
EL JADIDA - BENGUERIR,TL,8,104
EL JADIDA - BENGUERIR,TL,9,106
EL JADIDA - BENGUERIR,TL,10,110
EL JADIDA - BENGUERIR,TL,14,118
EL JADIDA - BENGUERIR,TL,16,122
EL JADIDA - BENGUERIR,TL,18,126
EL JADIDA - BENGUERIR,TL,20,130
EL JADIDA - BENGUERIR,TNR,6,802
EL JADIDA - BENGUERIR,TNR,7,804
EL JADIDA - BENGUERIR,TNR,8,806
EL JADIDA - BENGUERIR,TNR,12,810
